SaleID,CustomerID,ProductID,Quantity,Price,TotalAmount,SalesDate,CustomerName,ProductName,Region,SalesRep
802,6903,320,7,128.03,896.2100,2022-12-30,Christian Taylor,Headphones,Africa,William Alexander
803,7350,123,4,1994.17,7976.6800,2022-05-27,Melissa Santiago,Laptop,Europe,Linda Johnson
804,9151,50,1,328.11,328.1100,2023-11-18,Melanie Moreno,Tablet,Australia,Andrew Long
805,2428,256,2,936.88,1873.7600,2019-12-14,Katelyn Santiago,Tablet,Europe,Renee Schmitt
806,2116,144,10,758.49,7584.9000,2019-07-02,Andrew Clark,Laptop,Europe,Christina Jimenez
807,8548,133,8,1958.04,15664.3200,2023-04-12,Brianna Rubio,Monitor,Africa,Steven Butler
808,3301,482,2,1944.78,3889.5600,2021-09-26,Casey Bernard,Laptop,Asia,William Bailey
809,5696,206,7,1721.15,12048.0500,2022-10-25,Victoria Baker,Smartphone,South America,Diane Hobbs
810,7008,263,10,1906.49,19064.9000,2021-02-04,Diane Johnson,Laptop,Africa,Clinton Johnson
811,7769,260,8,562.51,4500.0800,2023-11-29,Morgan Walker,Mouse,North America,Larry Alvarez DDS
812,1934,380,4,1414.5,5658.0000,2022-02-22,Courtney Reid,Laptop,Europe,Lee Dodson
813,2725,149,7,358.5,2509.5000,2021-03-28,Tonya Riggs,Headphones,North America,Francis Waters
814,4654,199,8,1354.84,10838.7200,2020-12-15,Thomas White,Monitor,South America,Brandon Knox
815,9767,461,8,262.78,2102.2400,2020-01-05,Nancy Martin,Mouse,North America,Brandi Cherry
816,7503,394,7,438.97,3072.7900,2020-11-04,Caroline Robinson,Laptop,Asia,Derek Suarez
817,6610,310,8,464.64,3717.1200,2023-02-27,Dr. Anna Barnes,Monitor,North America,Rachel Butler
818,5560,233,1,1112.91,1112.9100,2021-08-20,Anne Delacruz,Smartphone,Africa,Linda Mcdonald
819,4497,164,10,111.08,1110.8000,2022-05-16,Matthew Benson,Headphones,South America,Matthew Ruiz
820,2022,480,6,1589.64,9537.8400,2021-08-27,Richard Johnson,Smartphone,North America,John Barron
821,4465,445,1,1907.66,1907.6600,2022-11-01,Lisa Mays,Monitor,Asia,Terry Bennett
822,5129,326,3,213.0,639.0000,2019-05-22,Diane Turner,Tablet,South America,Dale Kennedy
823,2338,153,8,1749.01,13992.0800,2021-12-10,Jeremy Cowan,Smartphone,Africa,Eric Valdez
824,5250,95,1,230.26,230.2600,2021-05-27,Adam Cooper,Tablet,Asia,Shelley Flores
825,3695,102,6,1886.79,11320.7400,2021-09-13,Rebecca Schneider,Monitor,Australia,Ellen Morris
826,3632,495,7,741.65,5191.5500,2022-11-20,Amber Fletcher,Keyboard,South America,Paula Reed
827,1162,288,10,437.19,4371.9000,2023-01-20,David Smith,Mouse,Australia,Courtney Clark
828,3369,166,6,77.66,465.9600,2021-07-28,William Rodriguez,Smartphone,South America,Crystal Knight
829,6184,59,7,562.47,3937.2900,2023-01-19,Mr. Robert Walker PhD,Laptop,South America,Robert Miles
830,3059,325,8,1295.89,10367.1200,2022-03-30,Thomas King,Laptop,North America,John Walker
831,4581,382,4,869.34,3477.3600,2022-01-23,Ashley Murray,Headphones,Europe,Richard Garcia
832,7185,111,6,459.04,2754.2400,2020-01-27,Walter Fox,Mouse,Australia,Andrea Collier
833,1235,190,6,81.57,489.4200,2020-09-20,Travis Owen,Keyboard,North America,Jessica Harvey
834,9177,333,8,857.4,6859.2000,2020-12-21,Andrew Patton,Tablet,Australia,Paige Chandler
835,7977,268,6,271.09,1626.5400,2019-12-27,Michael Rodriguez,Monitor,South America,Dr. Gabriel Bell
836,7113,91,9,1210.04,10890.3600,2022-01-16,Angela Davis,Monitor,South America,Barry Miller
837,5669,433,7,1286.51,9005.5700,2022-12-08,Kimberly Perry,Keyboard,North America,Tara Esparza
838,2435,413,2,224.79,449.5800,2019-02-03,Rhonda Simmons,Keyboard,South America,Troy Morgan
839,2698,255,10,1858.1,18581.0000,2019-07-24,Paul Watts,Mouse,South America,Alexander Smith
840,9247,298,1,1352.03,1352.0300,2023-10-11,Monica Townsend,Monitor,Europe,Bruce Bennett
841,4651,398,8,1125.6,9004.8000,2019-08-23,Stacy Tyler,Smartphone,South America,David Howard
842,3038,180,8,855.22,6841.7600,2023-08-08,Ashley Herrera,Mouse,Africa,Michelle Anderson
843,7484,4,6,1575.28,9451.6800,2021-11-05,Marissa Hughes,Tablet,Asia,Jason Gilbert
844,5333,158,7,1362.94,9540.5800,2019-01-09,Sandra Smith,Monitor,North America,Christopher Baldwin
845,1254,14,3,1591.49,4774.4700,2023-09-18,Karen Arellano,Headphones,Australia,Brittany Short
846,6201,172,3,1920.36,5761.0800,2021-05-30,Joseph Santana,Smartphone,Australia,Linda Elliott
847,7412,99,10,1306.65,13066.5000,2023-08-24,Suzanne Cline,Laptop,Australia,Joanna Smith
848,8030,66,7,1955.84,13690.8800,2019-12-22,Ruth Martinez,Monitor,Asia,Kristen Quinn
849,9475,82,7,500.39,3502.7300,2022-12-25,William Mcdonald,Headphones,Europe,Steven Rose
850,9261,61,10,1579.35,15793.5000,2023-09-23,Tracy Mills,Headphones,Africa,Christopher Smith
851,5263,429,9,360.15,3241.3500,2020-10-22,Nicholas Castillo MD,Smartphone,North America,Jeffrey Mullins
852,2528,14,7,72.5,507.5000,2023-04-27,James Nixon,Keyboard,Europe,Amber Kirby
853,1455,317,9,1845.16,16606.4400,2019-06-11,Nathan Lucero,Keyboard,South America,Jeremiah Medina
854,1414,381,3,1967.66,5902.9800,2022-07-23,Kevin Diaz,Mouse,Asia,Kristen Holt
855,4056,123,4,629.0,2516.0000,2022-01-01,Kelly Norton,Headphones,Europe,David Nicholson
856,7194,395,5,1335.55,6677.7500,2020-07-17,Gabrielle Ramos,Laptop,Europe,Debra Mcknight
857,1379,327,10,1740.53,17405.3000,2019-08-16,Kelly Sims,Monitor,Australia,Thomas Rodriguez
858,3010,55,3,600.8,1802.4000,2020-01-05,Rebecca Powell,Laptop,North America,Valerie Morris
859,9097,433,6,1829.8,10978.8000,2020-03-01,Seth Jones,Monitor,North America,Melissa Lee
860,9045,408,1,856.8,856.8000,2021-09-23,Samantha Richardson,Mouse,North America,Lauren Campos
861,4445,352,7,781.75,5472.2500,2020-10-04,Vincent Powell,Mouse,South America,Kristen Lee
862,3639,93,5,69.77,348.8500,2020-01-01,Victoria Ortiz,Mouse,Australia,Courtney Olson
863,1515,61,6,1987.79,11926.7400,2021-09-18,Theresa Carson,Keyboard,Australia,Melinda Mathis
864,9953,3,3,1067.41,3202.2300,2020-06-05,Kayla Hawkins,Laptop,Europe,Amanda Saunders
865,1484,275,1,1060.09,1060.0900,2023-04-08,Robert Smith,Smartphone,Europe,Bethany King
866,6978,59,4,107.52,430.0800,2019-10-11,Joseph Torres,Smartphone,North America,John Rodriguez
867,3073,138,5,989.07,4945.3500,2019-07-08,Isabel King,Tablet,Africa,Erica Contreras
868,5822,240,8,900.32,7202.5600,2021-03-30,Kristen Williams,Smartphone,Asia,Ronald Leonard
869,3833,102,5,1925.65,9628.2500,2019-07-30,Geoffrey Gonzales,Keyboard,Australia,Deborah Wall
870,6105,85,4,1909.84,7639.3600,2021-09-26,Cody French,Monitor,South America,Kelly Sims
871,7942,306,5,1640.99,8204.9500,2022-06-29,Shannon Rodriguez,Laptop,Australia,Julie Caldwell
872,7275,220,4,1155.93,4623.7200,2021-02-04,Calvin Nunez,Mouse,North America,Jonathan Sparks
873,8363,86,1,1918.29,1918.2900,2020-06-02,Connie Gutierrez,Keyboard,South America,Dawn Fowler
874,5808,310,9,736.89,6632.0100,2019-03-03,John Flores,Laptop,Europe,Justin Pham
875,6286,220,3,747.6,2242.8000,2019-05-29,Adam Hawkins,Smartphone,Africa,Bobby Randall
876,7089,191,3,1570.05,4710.1500,2019-09-08,Teresa Riley,Laptop,Asia,Kendra Smith
877,1178,368,6,466.86,2801.1600,2022-03-08,Steven Garcia,Headphones,Asia,Tamara Lopez
878,4811,288,2,801.9,1603.8000,2022-05-17,Tracy Myers,Smartphone,Australia,Megan Ramos
879,4562,53,9,592.19,5329.7100,2022-05-29,Jordan Henry,Headphones,Africa,Ruben Waters
880,2225,294,7,1380.16,9661.1200,2021-06-10,Brandon Khan,Tablet,Asia,Danielle Nelson
881,4246,101,1,1615.31,1615.3100,2021-10-18,Micheal Mcclure,Laptop,Asia,Debra Burns
882,7901,62,2,932.93,1865.8600,2022-05-16,Denise Robinson,Tablet,Australia,Sara Rios
883,7272,122,10,91.47,914.7000,2019-02-06,Elizabeth Fuller,Mouse,Australia,Meredith Mccormick
884,1076,467,8,604.51,4836.0800,2023-09-20,Miss Tammie Haynes,Monitor,North America,Patricia Wilson
885,9740,471,9,126.28,1136.5200,2022-08-13,Robin Rodriguez,Laptop,North America,James Vasquez
886,8698,49,7,1460.34,10222.3800,2020-07-16,Joshua Wise,Tablet,Asia,Dr. Steven Miller MD
887,7559,41,9,1560.5,14044.5000,2021-10-08,Carol Barber,Keyboard,North America,Miss Erin Garcia DVM
888,7444,153,8,1012.01,8096.0800,2022-08-05,Joseph Chen,Laptop,Asia,Danielle Thompson
889,2683,15,4,143.28,573.1200,2019-01-22,Natasha Nielsen,Smartphone,North America,Michelle Gonzalez
890,6289,442,7,491.37,3439.5900,2019-06-30,Tina Delgado,Smartphone,Africa,Michele Coleman
891,7043,418,9,1979.65,17816.8500,2022-11-10,Ariel Russell,Headphones,North America,Christopher Matthews
892,5254,453,1,266.07,266.0700,2020-09-15,Troy Henry,Laptop,Asia,Karen Harrell
893,6395,353,10,1593.67,15936.7000,2021-02-16,Christopher Wade,Tablet,Africa,Susan Watkins
894,3790,474,3,1187.73,3563.1900,2019-09-03,Alex Guerrero,Smartphone,Asia,Michele Hall
895,3424,386,10,1781.21,17812.1000,2021-04-26,Sarah Thomas,Mouse,South America,Brenda Olsen
896,3004,268,9,519.02,4671.1800,2021-09-05,Megan Baker,Mouse,South America,Michael George
897,5596,165,8,490.37,3922.9600,2020-06-24,Debra Ford,Headphones,Asia,Crystal Green
898,2356,181,9,1679.31,15113.7900,2020-05-11,Lauren Roach,Mouse,Africa,Manuel Griffith
899,4373,356,2,196.53,393.0600,2021-10-09,Robert Cannon,Laptop,Europe,Bradley Moody
900,1215,344,4,962.89,3851.5600,2021-02-27,James Hanson,Smartphone,South America,Diane Collins
901,2712,175,4,1637.29,6549.1600,2023-04-09,Jack Reese,Keyboard,Australia,Jennifer Morales
902,6134,390,5,1431.6,7158.0000,2022-09-04,Glenn Barnes,Smartphone,Australia,Samuel Carr
903,2731,469,3,476.63,1429.8900,2021-01-14,Heather Horton,Monitor,South America,Robert Cunningham
904,9412,104,7,416.51,2915.5700,2020-07-23,Kylie Anderson,Monitor,Europe,Shannon Colon
905,6032,488,10,1314.35,13143.5000,2019-10-29,Kaitlin Smith,Monitor,North America,Christopher Lewis
906,2805,124,1,1793.49,1793.4900,2020-01-19,Frank Ward,Tablet,North America,Kevin Caldwell
907,8802,339,9,932.65,8393.8500,2020-06-27,Aaron Cooper,Laptop,Australia,Andrea Williams
908,2377,182,7,463.53,3244.7100,2021-03-23,Misty Meadows,Keyboard,South America,Latoya Flores MD
909,9321,171,1,910.61,910.6100,2021-01-27,Anthony King,Laptop,North America,Elizabeth Santos
910,7267,375,7,428.17,2997.1900,2020-01-23,Mario Solis,Monitor,Europe,Elizabeth Johnson
911,5520,272,10,1012.55,10125.5000,2021-06-06,Bethany Ward,Laptop,Africa,Nathan Haney
912,1817,331,4,1919.99,7679.9600,2020-03-25,Scott Collins,Laptop,North America,John Johnston
913,1584,295,5,515.6,2578.0000,2021-12-25,Michael Bennett,Laptop,Asia,Felicia Brown MD
914,4710,452,10,1414.05,14140.5000,2021-04-08,Jeanette Thomas,Monitor,South America,Cynthia Cole
915,2659,113,5,1015.58,5077.9000,2019-12-17,Ashley Ayala,Headphones,Europe,Tony Collins
916,6695,327,5,1426.41,7132.0500,2020-08-12,Michael Jimenez,Mouse,North America,Jeffrey King
917,2544,95,9,1820.18,16381.6200,2022-06-28,Anna Ward,Monitor,Africa,Michael Moss
918,6002,437,4,381.95,1527.8000,2022-10-27,Angela Brown DDS,Laptop,Europe,Phillip White
919,4069,171,8,326.58,2612.6400,2019-01-27,Michaela West,Mouse,South America,Haley Williams
920,8011,172,1,396.15,396.1500,2020-06-24,Eric Carpenter,Laptop,Europe,Christopher Butler
921,1159,305,6,1940.61,11643.6600,2022-04-09,Jeffery Patterson,Laptop,South America,Justin Thomas
922,5055,242,2,138.09,276.1800,2019-02-05,William Davis,Keyboard,Africa,Michael Mejia
923,5762,428,4,1074.27,4297.0800,2019-12-09,Lauren Nash,Headphones,Europe,Chris Herman
924,2538,52,5,1617.59,8087.9500,2020-11-18,Cheryl Johnson,Monitor,South America,Jeffrey Terrell
925,6747,280,5,1343.65,6718.2500,2020-06-03,Kristopher Clark,Tablet,South America,Diane Singh
926,1222,424,6,637.21,3823.2600,2020-11-14,Steven Morgan,Keyboard,Africa,Alex Moore
927,8935,58,5,1387.28,6936.4000,2023-01-31,Bailey Ferguson,Mouse,North America,Melinda Payne
928,3423,211,4,1335.77,5343.0800,2019-10-18,Jacqueline Simmons,Tablet,South America,Anthony Adams
929,1506,126,10,1494.97,14949.7000,2021-06-01,Daniel Hill,Tablet,Europe,Donald Flores
930,2462,100,7,1295.53,9068.7100,2020-07-14,Julian Baker,Mouse,Africa,Casey Lambert
931,9927,461,8,1975.3,15802.4000,2023-11-30,Carol Yu,Keyboard,Europe,Marcus Wells
932,5346,467,6,1781.59,10689.5400,2021-03-11,Edward Garcia,Keyboard,South America,Stanley Hernandez
933,5526,159,4,130.14,520.5600,2021-12-01,Robert Clark,Mouse,Asia,Jennifer Morgan
934,3014,222,8,1154.99,9239.9200,2023-06-12,Jennifer Martin,Headphones,Asia,Tonya Ho
935,5725,57,1,1022.91,1022.9100,2022-11-04,Anna Brady,Smartphone,South America,Joseph Jenkins
936,3461,268,5,1266.4,6332.0000,2022-09-22,Thomas Martinez,Smartphone,Asia,Jeffrey Garcia
937,8976,148,2,1609.58,3219.1600,2019-02-01,Nathan Dixon,Monitor,North America,Randy Hall
938,4560,145,10,290.7,2907.0000,2021-09-27,Amber Cline,Tablet,North America,Eric Johns
939,8050,181,1,147.31,147.3100,2019-10-10,Catherine Davenport,Tablet,Asia,Terrence Dunn
940,9224,341,9,352.32,3170.8800,2019-06-26,Susan Miller,Mouse,Asia,Martin Wade
941,3337,376,4,892.5,3570.0000,2019-06-15,Ryan Morris,Tablet,Europe,Christopher Schwartz
942,1526,243,6,535.02,3210.1200,2022-10-21,William Reyes,Mouse,South America,Tonya Mitchell
943,7923,205,2,1791.42,3582.8400,2020-09-10,Amanda Walker,Keyboard,Asia,Linda Foley
944,3839,289,7,1373.9,9617.3000,2020-10-22,Louis Nunez,Headphones,Australia,Eric Robinson
945,3280,350,4,537.54,2150.1600,2021-05-02,Andrew Mendoza,Keyboard,Europe,Jeffrey Conway
946,5932,157,2,629.8,1259.6000,2022-07-10,Linda Taylor,Monitor,Australia,Jose Brewer
947,4004,193,7,237.28,1660.9600,2021-12-14,Gregory Gamble,Monitor,Africa,Michelle Erickson
948,6132,258,6,963.34,5780.0400,2021-05-25,Sheri Miller,Monitor,South America,Bryce Knox
949,7721,237,1,1829.49,1829.4900,2019-02-24,Monique Graves,Headphones,South America,George Fisher
950,2448,387,3,1249.66,3748.9800,2020-09-11,Lee Green,Headphones,Europe,Heather King
951,9391,192,3,1260.73,3782.1900,2022-03-04,Susan Gates,Tablet,North America,Martin Cunningham
952,7433,65,7,1356.65,9496.5500,2021-08-05,Jonathan Smith,Headphones,Australia,Ronald Sullivan
953,8540,430,1,215.09,215.0900,2020-07-07,Lisa Hernandez,Headphones,Africa,Alicia Gonzalez
954,2753,171,10,239.93,2399.3000,2020-08-18,Martin Salazar,Keyboard,South America,Amanda Sharp
955,6428,443,1,286.81,286.8100,2022-04-12,Thomas Watkins,Mouse,Australia,Eric Smith
956,1868,360,4,1056.71,4226.8400,2022-02-25,Scott Hughes,Mouse,South America,Debbie Santiago
957,3234,115,3,636.74,1910.2200,2020-09-28,Katherine Meza,Mouse,North America,Pamela Castro
958,8945,320,4,273.68,1094.7200,2019-01-01,Victoria Casey,Smartphone,Australia,Sean Gordon
959,2983,267,2,532.05,1064.1000,2019-08-01,Barbara Wolfe,Monitor,North America,Philip Cross
960,9287,228,7,158.52,1109.6400,2019-09-07,Jean Peters,Tablet,South America,Corey Ellison
961,8925,95,4,1691.36,6765.4400,2022-01-24,Melissa Ferguson,Tablet,Australia,Rebecca Williams
962,8194,440,10,290.23,2902.3000,2019-10-27,Michael Flores,Mouse,North America,Rebecca Parker
963,4027,73,4,383.01,1532.0400,2023-02-27,Elizabeth Hayes,Mouse,Australia,Jill Scott
964,4282,244,8,615.57,4924.5600,2022-09-29,Susan Roberson,Laptop,Australia,Nicole Ross
965,9076,189,5,812.82,4064.1000,2022-11-29,Damon Bell,Headphones,North America,Kimberly Rodriguez
966,8601,214,7,338.92,2372.4400,2020-08-03,Sarah Hunter,Monitor,North America,Ronald Sanders
967,7380,6,10,640.39,6403.9000,2022-08-14,Rachel Davis,Mouse,Africa,Lindsay Vaughn
968,8282,22,6,1927.45,11564.7000,2021-08-16,Karen Rodriguez,Mouse,South America,Christopher Robinson
969,5536,5,3,747.61,2242.8300,2023-10-19,Amy Rodriguez,Headphones,Australia,Mark Shepherd
970,4453,179,9,811.72,7305.4800,2019-05-09,Michelle Thompson,Smartphone,Africa,Christine Greer
971,3480,181,10,711.62,7116.2000,2023-01-04,Suzanne Schmidt,Headphones,Europe,Vernon Valdez
972,5560,402,5,1850.78,9253.9000,2019-05-20,Lee Collins,Headphones,Africa,Derrick Smith
973,8925,193,8,1231.39,9851.1200,2020-01-05,Erin Davis,Keyboard,Africa,Jennifer Rocha
974,9306,398,9,555.49,4999.4100,2022-11-30,Paul Holt,Tablet,Australia,Richard Glenn
975,6703,300,10,1668.28,16682.8000,2019-05-19,Jordan Cox,Laptop,North America,Larry Smith
976,3607,119,2,1347.26,2694.5200,2021-10-19,Kathy Bullock,Mouse,South America,Caleb Buck
977,6302,390,4,1963.59,7854.3600,2023-07-14,Hannah Moss,Mouse,Europe,Mark Aguilar
978,2727,461,3,1469.92,4409.7600,2021-02-25,Jennifer House,Headphones,South America,Dawn Green
979,2054,32,10,538.44,5384.4000,2019-03-18,Rachel Edwards,Headphones,Africa,Cassandra Mejia
980,2194,227,6,1232.74,7396.4400,2023-09-18,Mario Barker,Laptop,Europe,Tamara Johnson
981,6261,56,8,786.38,6291.0400,2022-07-29,Nathan Rollins,Keyboard,Australia,John King
982,4272,101,5,1007.65,5038.2500,2022-10-22,Jasmine Walter,Tablet,Europe,Kimberly Spence
983,4296,380,3,896.42,2689.2600,2021-12-18,Ronald Middleton,Headphones,Europe,Mr. John Marshall
984,2409,299,1,1276.78,1276.7800,2022-10-01,Timothy Rodriguez,Laptop,Europe,Jessica Pearson
985,1544,415,3,1791.92,5375.7600,2021-01-06,Debra Carter,Headphones,South America,Denise Davis
986,9955,443,2,714.39,1428.7800,2022-10-29,Bradley Jordan,Mouse,Africa,Laurie Jackson
987,9653,255,4,1673.19,6692.7600,2022-03-14,Tracy Phillips,Headphones,South America,Scott Wright
988,9205,181,6,1256.03,7536.1800,2022-02-18,Jessica Davis,Headphones,Europe,Sean Gardner
989,2100,225,7,1269.67,8887.6900,2023-11-25,Jessica Gregory,Laptop,Australia,Christopher Miller Jr.
990,2280,66,9,631.54,5683.8600,2019-08-30,Elizabeth Heath,Monitor,Europe,Haley Roth
991,1843,308,9,695.29,6257.6100,2020-04-03,Kristi Marquez,Headphones,Asia,Laura Gordon
992,5118,200,6,182.51,1095.0600,2023-11-20,Carol Wiley,Smartphone,Asia,Jonathan Dixon
993,2225,274,10,520.73,5207.3000,2021-11-26,Gregory Davis,Keyboard,Australia,Dustin Watts
994,6115,205,10,160.46,1604.6000,2022-11-29,Dawn Wilson,Laptop,Australia,Michael Clayton
995,8716,480,5,1323.8,6619.0000,2019-03-08,Justin Brennan,Tablet,South America,Ashley Wright
996,5274,103,6,1781.65,10689.9000,2019-05-02,Michelle Harding,Smartphone,Europe,Linda Morris
997,9963,419,6,1852.14,11112.8400,2022-09-20,Sean Johnson,Laptop,Europe,Veronica Davis
998,9086,38,10,1813.43,18134.3000,2022-12-10,Catherine Ruiz,Headphones,North America,Theresa Williams
999,6666,37,7,1216.39,8514.7300,2022-06-08,Timothy Pratt,Laptop,Australia,Robert Horne
1000,8844,485,3,577.49,1732.4700,2019-03-27,Gary Mcgrath,Laptop,North America,Oscar Ramsey
