SaleID,CustomerID,ProductID,Quantity,Price,SaleDate,CustomerName,ProductName,Region,SalesRep,TotalAmount,SalesDate
640,5981,235,3,1175.46,2021-06-23 00:00:00,Glenn Gates,Mouse,South America,Martin Montoya,3526.3800,2021-06-23
641,5769,460,3,459.04,2023-07-06 00:00:00,Erika Stein,Mouse,Europe,Tammy Tran,1377.1200,2023-07-06
642,1149,186,10,248.8,2023-05-28 00:00:00,Daniel Daniels,Headphones,Europe,Morgan Jones,2488.0000,2023-05-28
643,7169,487,7,1374.92,2019-12-11 00:00:00,Brooke Lawson,Laptop,North America,Jay Reese,9624.4400,2019-12-11
644,6825,499,8,400.28,2019-04-18 00:00:00,Kristin West,Laptop,Australia,Michael Davis,3202.2400,2019-04-18
645,6545,304,7,1940.97,2022-07-08 00:00:00,Debra Stewart,Mouse,South America,Christina Walker,13586.7900,2022-07-08
646,5014,18,2,519.67,2021-09-27 00:00:00,Stephen Powell,Tablet,Africa,Jacob Singh,1039.3400,2021-09-27
647,3826,335,7,1562.91,2023-06-17 00:00:00,Richard Smith,Mouse,Africa,Miguel Campbell,10940.3700,2023-06-17
648,2468,399,8,1736.55,2022-08-24 00:00:00,Rachael Khan,Monitor,Asia,Shelly Stewart,13892.4000,2022-08-24
649,8292,189,1,284.0,2019-06-19 00:00:00,Gregory Smith,Laptop,South America,Darius Ramirez,284.0000,2019-06-19
650,9351,116,1,1194.36,2022-03-18 00:00:00,Emily Francis,Monitor,Asia,Nichole Gray,1194.3600,2022-03-18
651,2549,407,10,403.14,2021-09-18 00:00:00,Jacqueline Vazquez,Mouse,Africa,Ashley Liu,4031.4000,2021-09-18
652,8105,153,10,294.21,2020-10-28 00:00:00,Laura Thomas,Laptop,Africa,Andrew Meadows,2942.1000,2020-10-28
653,9806,95,7,1635.09,2019-02-10 00:00:00,David Dunn,Monitor,Australia,Amy Smith,11445.6300,2019-02-10
654,9788,402,9,1002.7,2021-11-28 00:00:00,Jordan Clark,Headphones,Australia,Andrea Park,9024.3000,2021-11-28
655,9830,366,2,1519.34,2020-02-29 00:00:00,Laura Richardson,Mouse,North America,Robert Perez,3038.6800,2020-02-29
656,3960,442,10,1405.67,2019-01-11 00:00:00,Kenneth Dunn,Keyboard,South America,Michael Tucker,14056.7000,2019-01-11
657,6149,63,1,301.19,2020-02-27 00:00:00,Teresa Ramirez,Mouse,Europe,Claire Hall,301.1900,2020-02-27
658,2438,288,5,1710.33,2019-03-13 00:00:00,Thomas Shannon,Laptop,North America,Megan Love,8551.6500,2019-03-13
659,9292,153,6,1934.24,2019-12-18 00:00:00,April Anderson,Monitor,Africa,Terrance Hess,11605.4400,2019-12-18
660,1001,128,5,140.02,2021-11-29 00:00:00,Benjamin Gonzalez,Headphones,Asia,Janice Hart,700.1000,2021-11-29
661,9750,228,3,1175.29,2022-11-24 00:00:00,Norman Joseph,Tablet,Australia,Patrick Richards,3525.8700,2022-11-24
662,6769,311,9,1045.65,2022-11-09 00:00:00,Randy Roth,Laptop,Africa,Victoria Newman,9410.8500,2022-11-09
663,1732,122,1,416.74,2020-09-05 00:00:00,Adam Freeman,Headphones,Europe,Sarah Walls,416.7400,2020-09-05
664,3198,309,9,471.28,2021-01-05 00:00:00,Lauren Riley,Tablet,Europe,Andrew Foster,4241.5200,2021-01-05
665,7914,39,9,547.19,2021-02-20 00:00:00,Keith Greer,Mouse,Europe,Stephanie Bowen,4924.7100,2021-02-20
666,7554,234,2,1892.24,2022-10-17 00:00:00,Marissa Wolf,Monitor,Africa,Robert Galvan,3784.4800,2022-10-17
667,3346,275,4,187.59,2023-02-09 00:00:00,Jackie Clark,Tablet,Africa,Joan Smith,750.3600,2023-02-09
668,4156,366,6,1149.1,2022-08-19 00:00:00,Wendy Jacobs,Headphones,Australia,Donald Hernandez,6894.6000,2022-08-19
669,3687,215,3,666.9,2023-06-02 00:00:00,Michael Chavez,Monitor,South America,John Bell,2000.7000,2023-06-02
670,1424,494,10,532.62,2020-07-07 00:00:00,Daniel Evans,Laptop,Australia,Philip Lewis,5326.2000,2020-07-07
671,2802,351,9,843.22,2020-11-05 00:00:00,Alejandra Bartlett,Mouse,North America,Monique Jackson,7588.9800,2020-11-05
672,6944,466,6,1567.24,2019-10-27 00:00:00,Billy Romero DDS,Headphones,Europe,David Sandoval,9403.4400,2019-10-27
673,5483,6,2,785.45,2020-03-31 00:00:00,Michael Joseph,Monitor,North America,Victor Johnson,1570.9000,2020-03-31
674,3023,90,9,1470.24,2020-09-19 00:00:00,Ashley Munoz,Keyboard,South America,Amy Reeves,13232.1600,2020-09-19
675,2565,271,6,1415.89,2023-11-08 00:00:00,Catherine Taylor,Tablet,Australia,Paul Meadows,8495.3400,2023-11-08
676,5440,312,2,1798.31,2019-12-16 00:00:00,Richard Young,Tablet,South America,Anna Taylor,3596.6200,2019-12-16
677,3960,177,9,1125.76,2023-12-12 00:00:00,Mary Thompson,Headphones,South America,Zachary Watson,10131.8400,2023-12-12
678,8812,304,3,555.17,2022-11-07 00:00:00,Erin Morgan,Keyboard,Africa,Charles Olson,1665.5100,2022-11-07
679,3547,337,3,328.21,2022-03-08 00:00:00,Justin Williams,Mouse,Asia,Heather Todd,984.6300,2022-03-08
680,1866,471,6,1429.63,2020-05-25 00:00:00,John Mcbride,Mouse,Australia,Marcus Haney,8577.7800,2020-05-25
681,7852,362,8,407.05,2020-12-25 00:00:00,Patrick Flores,Headphones,South America,Jennifer Holmes,3256.4000,2020-12-25
682,9228,147,5,1907.6,2021-12-02 00:00:00,Daniel Williams,Mouse,Europe,Laura Coleman,9538.0000,2021-12-02
683,6000,326,2,1897.54,2021-04-12 00:00:00,Susan Diaz,Headphones,Asia,John Thomas,3795.0800,2021-04-12
684,2476,325,2,199.55,2020-05-06 00:00:00,Amber Becker,Laptop,Europe,Joseph Simon,399.1000,2020-05-06
685,1940,44,5,1130.61,2021-10-06 00:00:00,Patrick Wright,Headphones,North America,Mariah Moore MD,5653.0500,2021-10-06
686,7946,347,9,1868.26,2019-10-07 00:00:00,Mr. Eric Rodriguez Jr.,Monitor,South America,Kevin Wagner,16814.3400,2019-10-07
687,9437,351,9,1410.87,2021-04-10 00:00:00,Melody Martin,Laptop,Australia,Stephen Burton,12697.8300,2021-04-10
688,4115,467,1,1442.61,2022-12-09 00:00:00,Regina Horton,Keyboard,Africa,Todd Li,1442.6100,2022-12-09
689,6653,126,9,1383.95,2019-03-28 00:00:00,David Logan,Keyboard,South America,Jane Miller,12455.5500,2019-03-28
690,3761,346,9,1812.41,2019-12-25 00:00:00,Terry Gibson,Laptop,Asia,Gilbert Singleton,16311.6900,2019-12-25
691,3184,264,6,1907.34,2021-05-15 00:00:00,Michael Doyle,Monitor,South America,Cody Webster,11444.0400,2021-05-15
692,3793,192,2,709.02,2022-10-22 00:00:00,Jerry Flores,Smartphone,Australia,Sharon Perez,1418.0400,2022-10-22
693,2931,149,5,992.09,2020-06-26 00:00:00,Joseph Graves,Smartphone,North America,Timothy Watson,4960.4500,2020-06-26
694,7449,112,5,1861.76,2022-08-09 00:00:00,Russell Aguilar,Keyboard,North America,Mary Young,9308.8000,2022-08-09
695,8586,457,10,1704.29,2019-04-28 00:00:00,Ryan Anderson,Tablet,North America,Chad Young,17042.9000,2019-04-28
696,8542,169,5,740.09,2019-01-11 00:00:00,Stephen Jones,Tablet,Africa,Ariana Hanson,3700.4500,2019-01-11
697,4050,206,6,67.28,2021-06-01 00:00:00,Michele Holland,Monitor,Europe,Holly Thompson,403.6800,2021-06-01
698,2388,271,9,1802.09,2021-04-21 00:00:00,Angela Moore,Laptop,South America,Richard Hunt,16218.8100,2021-04-21
699,1113,80,5,490.89,2021-03-20 00:00:00,David Munoz,Tablet,Asia,Andrew Jensen,2454.4500,2021-03-20
700,6971,220,3,1096.03,2020-07-05 00:00:00,Tyler Sanders,Laptop,South America,Stephen Cooper,3288.0900,2020-07-05
701,8198,83,3,739.79,2021-06-07 00:00:00,John Becker,Laptop,Asia,Rhonda Harris,2219.3700,2021-06-07
702,4251,57,4,605.55,2019-10-01 00:00:00,Julie Burns,Monitor,South America,Curtis Clark,2422.2000,2019-10-01
703,6426,462,1,362.61,2020-02-12 00:00:00,Melissa Spears DVM,Monitor,Africa,Alex Hardin,362.6100,2020-02-12
704,5354,61,7,1003.68,2021-10-11 00:00:00,Tammy Solomon,Headphones,Africa,Melanie Jackson,7025.7600,2021-10-11
705,3087,167,7,1028.62,2023-02-28 00:00:00,Karen Marshall,Headphones,South America,Daniel Green,7200.3400,2023-02-28
706,3153,57,2,1595.79,2019-09-16 00:00:00,John Ramos,Smartphone,Asia,John Harvey,3191.5800,2019-09-16
707,9192,7,4,151.48,2023-08-27 00:00:00,Melissa Moore,Tablet,South America,Joel Thomas,605.9200,2023-08-27
708,1131,223,8,614.46,2021-09-22 00:00:00,Renee Henderson,Laptop,South America,Ralph Wilson,4915.6800,2021-09-22
709,5059,317,3,1472.03,2020-01-18 00:00:00,Brian Mueller,Smartphone,Asia,Lori Jones,4416.0900,2020-01-18
710,2884,443,5,1988.8,2020-05-21 00:00:00,Thomas Maddox,Mouse,South America,Ryan Owens,9944.0000,2020-05-21
711,4250,243,2,1417.23,2021-10-25 00:00:00,Kevin Parks,Keyboard,Europe,Casey Rios,2834.4600,2021-10-25
712,4091,438,10,1276.37,2019-11-01 00:00:00,Sara Cunningham,Smartphone,North America,Linda Smith,12763.7000,2019-11-01
713,3167,206,1,584.03,2020-01-29 00:00:00,Christopher Morgan,Smartphone,South America,Erica Hall,584.0300,2020-01-29
714,1289,316,4,227.32,2019-04-15 00:00:00,Miss Cynthia Gordon,Monitor,South America,Victoria Brown,909.2800,2019-04-15
715,9601,157,4,482.46,2021-05-22 00:00:00,Dorothy Smith,Monitor,North America,Dennis Smith,1929.8400,2021-05-22
716,9353,219,1,643.37,2020-07-05 00:00:00,Kathryn Patton,Tablet,Asia,Cody Beard,643.3700,2020-07-05
717,6751,365,7,531.59,2019-04-08 00:00:00,Courtney Rosales,Smartphone,North America,Lori Brown,3721.1300,2019-04-08
718,1008,27,6,463.36,2021-08-24 00:00:00,Chad Russell,Tablet,Australia,Krystal Proctor,2780.1600,2021-08-24
719,2650,221,3,541.91,2021-10-03 00:00:00,Kimberly Smith,Tablet,Asia,Angela Nelson,1625.7300,2021-10-03
720,5986,58,2,1354.45,2022-10-30 00:00:00,Katelyn Woodard,Keyboard,Europe,Bryan Adams,2708.9000,2022-10-30
721,6426,185,6,1498.72,2022-04-21 00:00:00,Michael Martin,Keyboard,Australia,Tracey Nelson,8992.3200,2022-04-21
722,7088,122,5,459.56,2021-02-25 00:00:00,Matthew Herrera,Laptop,North America,Kenneth Haynes,2297.8000,2021-02-25
723,3137,323,10,284.69,2022-04-16 00:00:00,Mrs. Belinda Smith,Mouse,Europe,Angela Burton,2846.9000,2022-04-16
724,4160,361,8,1854.73,2019-06-03 00:00:00,Terri Larson,Keyboard,Australia,Frederick Kirby MD,14837.8400,2019-06-03
725,6618,155,8,1979.81,2020-02-18 00:00:00,Drew Vargas,Keyboard,Africa,Aaron Fisher,15838.4800,2020-02-18
726,3517,23,3,423.83,2022-02-01 00:00:00,Catherine Martin,Mouse,Asia,Melinda Flores,1271.4900,2022-02-01
727,6690,459,6,924.54,2023-01-09 00:00:00,Linda Moss,Laptop,South America,William Burns,5547.2400,2023-01-09
728,2109,248,7,1071.34,2021-10-28 00:00:00,Christopher Carter,Headphones,North America,Richard Roberts,7499.3800,2021-10-28
729,3735,307,5,1408.58,2019-09-22 00:00:00,Betty Smith,Tablet,North America,Helen Castillo,7042.9000,2019-09-22
730,1996,407,4,1494.39,2021-03-25 00:00:00,Miguel Taylor,Monitor,Africa,David Russell Jr.,5977.5600,2021-03-25
731,9723,446,9,1944.5,2019-12-05 00:00:00,Christopher Robinson,Monitor,Australia,Cory Williams,17500.5000,2019-12-05
732,7293,288,7,831.66,2020-07-10 00:00:00,Stephanie Cruz,Smartphone,Europe,Michelle Diaz,5821.6200,2020-07-10
733,1058,82,10,474.73,2022-11-27 00:00:00,Jeffery Harrison,Laptop,Australia,Denise Gordon,4747.3000,2022-11-27
734,8461,258,9,554.73,2023-10-12 00:00:00,Jessica Butler,Smartphone,Asia,Samuel Lynn,4992.5700,2023-10-12
735,5399,283,2,383.66,2019-04-04 00:00:00,Frank King,Keyboard,Europe,Gregory Leonard,767.3200,2019-04-04
736,5781,21,3,1886.99,2020-07-22 00:00:00,Mary West,Smartphone,Asia,Jordan Curry,5660.9700,2020-07-22
737,1844,329,4,1979.6,2020-03-06 00:00:00,Melanie Villanueva,Keyboard,North America,Juan Mendoza,7918.4000,2020-03-06
738,1022,333,6,1283.73,2021-01-25 00:00:00,Brian Downs,Tablet,North America,Julie Wilson,7702.3800,2021-01-25
739,9999,136,3,846.27,2022-06-06 00:00:00,Mary Johnson,Tablet,Asia,Nicole Bowers,2538.8100,2022-06-06
740,1938,321,1,1656.67,2020-03-25 00:00:00,Michael Phelps,Mouse,Asia,Tanner Scott,1656.6700,2020-03-25
741,3895,132,1,1097.91,2023-11-13 00:00:00,Ryan Kidd,Headphones,Australia,Denise Alvarado,1097.9100,2023-11-13
742,2743,370,7,1894.03,2020-06-11 00:00:00,Thomas Charles,Headphones,Africa,Jimmy Martin,13258.2100,2020-06-11
743,4377,419,8,480.25,2020-07-04 00:00:00,Steven Wang,Smartphone,Australia,Ashley Johnson,3842.0000,2020-07-04
744,7479,80,8,501.86,2023-01-27 00:00:00,Heather Smith,Monitor,Asia,Dale Mason,4014.8800,2023-01-27
745,3430,462,8,232.7,2020-01-07 00:00:00,Cindy Hanson,Monitor,Europe,Andrew Page Jr.,1861.6000,2020-01-07
746,3885,97,10,1006.51,2023-02-02 00:00:00,Rodney Sexton,Smartphone,Africa,Courtney Aguilar DDS,10065.1000,2023-02-02
747,5621,11,5,367.69,2019-12-30 00:00:00,Sara Watkins,Headphones,South America,Anita Porter,1838.4500,2019-12-30
748,4077,36,3,190.49,2020-05-17 00:00:00,Jeremy Rodriguez,Monitor,Africa,Zachary Beard,571.4700,2020-05-17
749,7594,52,9,317.72,2023-03-17 00:00:00,Yvonne Davis,Headphones,North America,Matthew Patterson,2859.4800,2023-03-17
750,2633,194,7,90.4,2023-08-20 00:00:00,Patricia Holder,Laptop,Africa,Charles Adams,632.8000,2023-08-20
751,1716,68,4,1551.73,2020-07-02 00:00:00,Gail Moore DVM,Smartphone,Africa,Natalie Salazar,6206.9200,2020-07-02
752,1221,406,1,1917.35,2019-08-06 00:00:00,Jeffrey Keith,Keyboard,Africa,Megan Wyatt,1917.3500,2019-08-06
753,6544,437,2,444.53,2021-09-10 00:00:00,Dennis Rodriguez,Headphones,Australia,Ronald Gutierrez,889.0600,2021-09-10
754,8279,418,3,649.4,2021-09-07 00:00:00,Lauren Miller,Smartphone,Europe,Nicole Johnson,1948.2000,2021-09-07
755,1915,279,5,1273.6,2019-09-10 00:00:00,Jeffery Ryan,Laptop,North America,Tiffany Chen,6368.0000,2019-09-10
756,2684,279,5,250.0,2023-12-21 00:00:00,Sharon Meyers,Headphones,South America,Amanda Lewis,1250.0000,2023-12-21
757,3323,1,4,96.8,2021-05-24 00:00:00,Randall Hicks,Monitor,Europe,Jennifer Anderson,387.2000,2021-05-24
758,6788,336,5,490.47,2023-12-06 00:00:00,David Clark,Mouse,South America,Tiffany Quinn,2452.3500,2023-12-06
759,2841,252,3,1982.0,2020-04-04 00:00:00,Megan Garcia,Laptop,Asia,Rachel Spencer,5946.0000,2020-04-04
760,6854,40,10,700.76,2021-01-08 00:00:00,Kyle Long,Laptop,North America,Brandon Mejia,7007.6000,2021-01-08
761,3475,92,7,1084.44,2022-05-13 00:00:00,Albert Mcfarland,Smartphone,Africa,Taylor Adams,7591.0800,2022-05-13
762,7967,77,5,1268.28,2020-08-10 00:00:00,Crystal Church,Tablet,North America,Gabriella Haynes,6341.4000,2020-08-10
763,5441,470,8,1340.38,2020-06-27 00:00:00,Chelsea Cox,Headphones,Africa,James Wallace,10723.0400,2020-06-27
764,2251,404,1,1730.34,2019-11-01 00:00:00,Sherry Lawrence,Headphones,Africa,Adam Silva,1730.3400,2019-11-01
765,3401,164,3,811.67,2023-01-17 00:00:00,Justin Anderson,Headphones,South America,Angela Cox,2435.0100,2023-01-17
766,2102,58,10,883.53,2023-01-28 00:00:00,Darlene Reyes,Tablet,Europe,Laura Gray,8835.3000,2023-01-28
767,2481,166,3,404.65,2021-02-27 00:00:00,Yvette Schmitt,Tablet,Asia,Steven Mcdaniel,1213.9500,2021-02-27
768,9097,218,8,1402.17,2021-04-27 00:00:00,Jocelyn Lloyd,Keyboard,Africa,Dawn Nguyen,11217.3600,2021-04-27
769,6463,71,4,797.21,2022-01-30 00:00:00,Hailey Rhodes,Monitor,Australia,Connor Nichols,3188.8400,2022-01-30
770,9745,253,9,1095.61,2020-04-16 00:00:00,John Briggs,Monitor,North America,Ann Rogers,9860.4900,2020-04-16
771,7911,270,10,1564.36,2023-07-20 00:00:00,Jeremiah Middleton,Mouse,Europe,Leah Holmes,15643.6000,2023-07-20
772,2429,121,6,55.59,2023-10-09 00:00:00,Ashley Evans,Laptop,Asia,Cheryl Peterson,333.5400,2023-10-09
773,8764,491,3,1845.76,2019-05-03 00:00:00,Javier Payne,Tablet,Asia,Ashley Hanson,5537.2800,2019-05-03
774,3283,151,8,331.07,2023-10-14 00:00:00,Traci Quinn,Keyboard,South America,Robert Jackson,2648.5600,2023-10-14
775,4973,108,4,158.94,2019-10-10 00:00:00,Shelley Newman,Laptop,Africa,Thomas Bryant,635.7600,2019-10-10
776,3344,194,1,1407.44,2021-05-19 00:00:00,Jennifer Short,Tablet,North America,Victor Stewart,1407.4400,2021-05-19
777,2736,340,10,193.85,2023-09-12 00:00:00,Sara Lee,Keyboard,Europe,Stacy Stevens,1938.5000,2023-09-12
778,1494,76,6,325.49,2020-05-16 00:00:00,William Zamora,Laptop,North America,Angela Rodriguez,1952.9400,2020-05-16
779,7823,77,3,966.04,2019-10-14 00:00:00,Susan Long,Mouse,Australia,Mark Montes II,2898.1200,2019-10-14
780,5907,241,7,1458.99,2021-06-28 00:00:00,Stacey Wong,Headphones,Africa,Eduardo Sampson,10212.9300,2021-06-28
781,1216,147,2,353.98,2023-12-10 00:00:00,Jordan Phillips,Mouse,North America,Kelly Jones,707.9600,2023-12-10
782,3843,258,3,71.19,2023-09-02 00:00:00,Ms. Jacqueline Hall,Monitor,Africa,Kari King,213.5700,2023-09-02
783,8443,284,5,1842.34,2021-10-24 00:00:00,Christina Lamb,Tablet,Africa,Mr. Daniel Nguyen,9211.7000,2021-10-24
784,4724,217,3,580.06,2019-07-08 00:00:00,Tammy Moran,Keyboard,South America,Stacy Ferguson,1740.1800,2019-07-08
785,3050,381,4,830.78,2019-04-25 00:00:00,Brandon Chapman,Smartphone,South America,Daisy Holt,3323.1200,2019-04-25
786,4009,422,9,1229.91,2019-06-08 00:00:00,Andrew Bell,Headphones,Africa,Anthony Flynn,11069.1900,2019-06-08
787,8674,245,6,1322.76,2021-04-09 00:00:00,Morgan White,Headphones,South America,George Deleon,7936.5600,2021-04-09
788,3700,28,6,1310.96,2020-02-03 00:00:00,Michelle Kennedy,Tablet,North America,Olivia Luna,7865.7600,2020-02-03
789,2710,40,6,1226.22,2023-09-30 00:00:00,Robert Anderson,Tablet,North America,Kathleen Gregory,7357.3200,2023-09-30
790,4924,145,3,1106.06,2019-05-14 00:00:00,Ashley Reynolds,Smartphone,Australia,Kayla Valdez,3318.1800,2019-05-14
791,1179,388,5,416.1,2020-02-18 00:00:00,Jeremy Hanson,Mouse,North America,Dr. Mario Boyer PhD,2080.5000,2020-02-18
792,4937,138,2,1954.49,2022-03-02 00:00:00,Tiffany Rivera,Laptop,Australia,Alexis Moore,3908.9800,2022-03-02
793,8926,24,1,663.43,2020-09-24 00:00:00,Margaret Clark,Laptop,Asia,Elizabeth Martinez,663.4300,2020-09-24
794,5626,491,7,1025.42,2020-10-06 00:00:00,Edward Kline,Headphones,South America,Stephanie Terry,7177.9400,2020-10-06
795,6830,499,3,1420.18,2019-07-19 00:00:00,Lindsay Arnold,Tablet,South America,Marvin Cummings,4260.5400,2019-07-19
796,9250,52,9,1624.61,2019-11-04 00:00:00,Kathryn Hopkins DDS,Laptop,Australia,Randy Brady,14621.4900,2019-11-04
797,7260,245,10,1744.18,2019-03-18 00:00:00,Nicholas Gregory,Tablet,Europe,Regina Middleton,17441.8000,2019-03-18
798,3482,350,8,203.57,2022-07-05 00:00:00,Chad Hayes,Laptop,Africa,Tyler Clark,1628.5600,2022-07-05
799,4794,453,4,1624.58,2022-09-01 00:00:00,Kelly Stevens,Smartphone,Africa,Kevin Jackson,6498.3200,2022-09-01
800,3638,494,9,1056.79,2023-02-01 00:00:00,Stacey Hampton,Keyboard,Africa,Connor Richards,9511.1100,2023-02-01
801,9573,477,6,922.59,2019-09-26 00:00:00,Rodney Mathews,Tablet,Asia,Ann Boyd,5535.5400,2019-09-26
802,6903,320,7,128.03,2022-12-30 00:00:00,Christian Taylor,Headphones,Africa,William Alexander,896.2100,2022-12-30
803,7350,123,4,1994.17,2022-05-27 00:00:00,Melissa Santiago,Laptop,Europe,Linda Johnson,7976.6800,2022-05-27
804,9151,50,1,328.11,2023-11-18 00:00:00,Melanie Moreno,Tablet,Australia,Andrew Long,328.1100,2023-11-18
805,2428,256,2,936.88,2019-12-14 00:00:00,Katelyn Santiago,Tablet,Europe,Renee Schmitt,1873.7600,2019-12-14
806,2116,144,10,758.49,2019-07-02 00:00:00,Andrew Clark,Laptop,Europe,Christina Jimenez,7584.9000,2019-07-02
807,8548,133,8,1958.04,2023-04-12 00:00:00,Brianna Rubio,Monitor,Africa,Steven Butler,15664.3200,2023-04-12
808,3301,482,2,1944.78,2021-09-26 00:00:00,Casey Bernard,Laptop,Asia,William Bailey,3889.5600,2021-09-26
809,5696,206,7,1721.15,2022-10-25 00:00:00,Victoria Baker,Smartphone,South America,Diane Hobbs,12048.0500,2022-10-25
810,7008,263,10,1906.49,2021-02-04 00:00:00,Diane Johnson,Laptop,Africa,Clinton Johnson,19064.9000,2021-02-04
811,7769,260,8,562.51,2023-11-29 00:00:00,Morgan Walker,Mouse,North America,Larry Alvarez DDS,4500.0800,2023-11-29
812,1934,380,4,1414.5,2022-02-22 00:00:00,Courtney Reid,Laptop,Europe,Lee Dodson,5658.0000,2022-02-22
813,2725,149,7,358.5,2021-03-28 00:00:00,Tonya Riggs,Headphones,North America,Francis Waters,2509.5000,2021-03-28
814,4654,199,8,1354.84,2020-12-15 00:00:00,Thomas White,Monitor,South America,Brandon Knox,10838.7200,2020-12-15
815,9767,461,8,262.78,2020-01-05 00:00:00,Nancy Martin,Mouse,North America,Brandi Cherry,2102.2400,2020-01-05
816,7503,394,7,438.97,2020-11-04 00:00:00,Caroline Robinson,Laptop,Asia,Derek Suarez,3072.7900,2020-11-04
817,6610,310,8,464.64,2023-02-27 00:00:00,Dr. Anna Barnes,Monitor,North America,Rachel Butler,3717.1200,2023-02-27
818,5560,233,1,1112.91,2021-08-20 00:00:00,Anne Delacruz,Smartphone,Africa,Linda Mcdonald,1112.9100,2021-08-20
819,4497,164,10,111.08,2022-05-16 00:00:00,Matthew Benson,Headphones,South America,Matthew Ruiz,1110.8000,2022-05-16
820,2022,480,6,1589.64,2021-08-27 00:00:00,Richard Johnson,Smartphone,North America,John Barron,9537.8400,2021-08-27
821,4465,445,1,1907.66,2022-11-01 00:00:00,Lisa Mays,Monitor,Asia,Terry Bennett,1907.6600,2022-11-01
822,5129,326,3,213.0,2019-05-22 00:00:00,Diane Turner,Tablet,South America,Dale Kennedy,639.0000,2019-05-22
823,2338,153,8,1749.01,2021-12-10 00:00:00,Jeremy Cowan,Smartphone,Africa,Eric Valdez,13992.0800,2021-12-10
824,5250,95,1,230.26,2021-05-27 00:00:00,Adam Cooper,Tablet,Asia,Shelley Flores,230.2600,2021-05-27
825,3695,102,6,1886.79,2021-09-13 00:00:00,Rebecca Schneider,Monitor,Australia,Ellen Morris,11320.7400,2021-09-13
826,3632,495,7,741.65,2022-11-20 00:00:00,Amber Fletcher,Keyboard,South America,Paula Reed,5191.5500,2022-11-20
827,1162,288,10,437.19,2023-01-20 00:00:00,David Smith,Mouse,Australia,Courtney Clark,4371.9000,2023-01-20
828,3369,166,6,77.66,2021-07-28 00:00:00,William Rodriguez,Smartphone,South America,Crystal Knight,465.9600,2021-07-28
829,6184,59,7,562.47,2023-01-19 00:00:00,Mr. Robert Walker PhD,Laptop,South America,Robert Miles,3937.2900,2023-01-19
830,3059,325,8,1295.89,2022-03-30 00:00:00,Thomas King,Laptop,North America,John Walker,10367.1200,2022-03-30
831,4581,382,4,869.34,2022-01-23 00:00:00,Ashley Murray,Headphones,Europe,Richard Garcia,3477.3600,2022-01-23
832,7185,111,6,459.04,2020-01-27 00:00:00,Walter Fox,Mouse,Australia,Andrea Collier,2754.2400,2020-01-27
833,1235,190,6,81.57,2020-09-20 00:00:00,Travis Owen,Keyboard,North America,Jessica Harvey,489.4200,2020-09-20
834,9177,333,8,857.4,2020-12-21 00:00:00,Andrew Patton,Tablet,Australia,Paige Chandler,6859.2000,2020-12-21
835,7977,268,6,271.09,2019-12-27 00:00:00,Michael Rodriguez,Monitor,South America,Dr. Gabriel Bell,1626.5400,2019-12-27
836,7113,91,9,1210.04,2022-01-16 00:00:00,Angela Davis,Monitor,South America,Barry Miller,10890.3600,2022-01-16
837,5669,433,7,1286.51,2022-12-08 00:00:00,Kimberly Perry,Keyboard,North America,Tara Esparza,9005.5700,2022-12-08
838,2435,413,2,224.79,2019-02-03 00:00:00,Rhonda Simmons,Keyboard,South America,Troy Morgan,449.5800,2019-02-03
839,2698,255,10,1858.1,2019-07-24 00:00:00,Paul Watts,Mouse,South America,Alexander Smith,18581.0000,2019-07-24
840,9247,298,1,1352.03,2023-10-11 00:00:00,Monica Townsend,Monitor,Europe,Bruce Bennett,1352.0300,2023-10-11
841,4651,398,8,1125.6,2019-08-23 00:00:00,Stacy Tyler,Smartphone,South America,David Howard,9004.8000,2019-08-23
842,3038,180,8,855.22,2023-08-08 00:00:00,Ashley Herrera,Mouse,Africa,Michelle Anderson,6841.7600,2023-08-08
843,7484,4,6,1575.28,2021-11-05 00:00:00,Marissa Hughes,Tablet,Asia,Jason Gilbert,9451.6800,2021-11-05
844,5333,158,7,1362.94,2019-01-09 00:00:00,Sandra Smith,Monitor,North America,Christopher Baldwin,9540.5800,2019-01-09
845,1254,14,3,1591.49,2023-09-18 00:00:00,Karen Arellano,Headphones,Australia,Brittany Short,4774.4700,2023-09-18
846,6201,172,3,1920.36,2021-05-30 00:00:00,Joseph Santana,Smartphone,Australia,Linda Elliott,5761.0800,2021-05-30
847,7412,99,10,1306.65,2023-08-24 00:00:00,Suzanne Cline,Laptop,Australia,Joanna Smith,13066.5000,2023-08-24
848,8030,66,7,1955.84,2019-12-22 00:00:00,Ruth Martinez,Monitor,Asia,Kristen Quinn,13690.8800,2019-12-22
849,9475,82,7,500.39,2022-12-25 00:00:00,William Mcdonald,Headphones,Europe,Steven Rose,3502.7300,2022-12-25
850,9261,61,10,1579.35,2023-09-23 00:00:00,Tracy Mills,Headphones,Africa,Christopher Smith,15793.5000,2023-09-23
851,5263,429,9,360.15,2020-10-22 00:00:00,Nicholas Castillo MD,Smartphone,North America,Jeffrey Mullins,3241.3500,2020-10-22
852,2528,14,7,72.5,2023-04-27 00:00:00,James Nixon,Keyboard,Europe,Amber Kirby,507.5000,2023-04-27
853,1455,317,9,1845.16,2019-06-11 00:00:00,Nathan Lucero,Keyboard,South America,Jeremiah Medina,16606.4400,2019-06-11
